steamId,releaseDate,year,month,firstTimeStamp,firstSales,monthlySalesGrowth
67370,2012-02-09,2019,9,2019-09-02 15:00:00,549116,5
67370,2012-02-09,2019,10,2019-10-02 15:00:00,549132,16
67370,2012-02-09,2019,11,2019-11-02 09:00:00,552970,3838
67370,2012-02-09,2019,12,2019-12-02 16:00:00,553351,381
67370,2012-02-09,2020,1,2020-01-02 16:00:00,557120,3769
67370,2012-02-09,2020,2,2020-02-02 16:00:00,562779,5659
67370,2012-02-09,2020,3,2020-03-02 16:00:00,562803,24
67370,2012-02-09,2020,4,2020-04-02 15:00:00,568120,5317
67370,2012-02-09,2020,5,2020-05-02 15:00:00,568147,27
67370,2012-02-09,2020,6,2020-06-02 15:00:00,568203,56
67370,2012-02-09,2020,7,2020-07-02 15:00:00,575546,7343
67370,2012-02-09,2020,8,2020-08-02 15:00:00,575554,8
67370,2012-02-09,2020,9,2020-09-02 15:00:00,575590,36
67370,2012-02-09,2020,10,2020-10-02 15:00:00,575629,39
67370,2012-02-09,2020,11,2020-11-02 16:00:00,578780,3151
67370,2012-02-09,2020,12,2020-12-02 10:00:00,581536,2756
67370,2012-02-09,2021,1,2021-01-02 16:00:00,591250,9714
67370,2012-02-09,2021,2,2021-02-02 16:00:00,591269,19
67370,2012-02-09,2021,3,2021-03-02 16:00:00,597262,5993
67370,2012-02-09,2021,4,2021-04-02 15:00:00,597286,24
67370,2012-02-09,2021,5,2021-05-02 15:00:00,597345,59
67370,2012-02-09,2021,6,2021-06-02 15:00:00,598470,1125
67370,2012-02-09,2021,7,2021-07-02 15:00:00,600383,1913
67370,2012-02-09,2021,8,2021-08-02 15:00:00,601283,900
67370,2012-02-09,2021,9,2021-09-02 15:00:00,602802,1519
67370,2012-02-09,2021,10,2021-10-02 15:00:00,604377,1575
67370,2012-02-09,2021,11,2021-11-02 15:00:00,607584,3207
67370,2012-02-09,2021,12,2021-12-02 16:00:00,610228,2644
67370,2012-02-09,2022,1,2022-01-02 16:00:00,612928,2700
67370,2012-02-09,2022,2,2022-02-02 16:00:00,619398,6470
67370,2012-02-09,2022,3,2022-03-02 16:00:00,620804,1406
67370,2012-02-09,2022,4,2022-04-02 15:00:00,622211,1407
67370,2012-02-09,2022,5,2022-05-02 15:00:00,624236,2025
67370,2012-02-09,2022,6,2022-06-02 15:00:00,626993,2757
67370,2012-02-09,2022,7,2022-07-02 15:00:00,630312,3319
67370,2012-02-09,2022,8,2022-08-02 15:00:00,632393,2081
67370,2012-02-09,2022,9,2022-09-02 15:00:00,634981,2588
67370,2012-02-09,2022,10,2022-10-02 15:00:00,636725,1744
67370,2012-02-09,2022,11,2022-11-02 15:00:00,639032,2307
67370,2012-02-09,2022,12,2022-12-02 16:00:00,641113,2081
67370,2012-02-09,2023,1,2023-01-03 00:12:16,645839,4726
67370,2012-02-09,2023,2,2023-02-01 00:58:39,648021,2182
67370,2012-02-09,2023,3,2023-03-01 23:44:50,658457,10436
67370,2012-02-09,2023,4,2023-04-01 01:12:55,659160,703
67370,2012-02-09,2023,5,2023-05-02 01:32:10,659205,45
67370,2012-02-09,2023,6,2023-06-01 01:12:54,659246,41
67370,2012-02-09,2023,7,2023-07-01 02:30:55,659300,54
67370,2012-02-09,2023,8,2023-08-01 00:42:05,659385,85
67370,2012-02-09,2023,9,2023-09-01 00:58:21,659439,54
67370,2012-02-09,2023,10,2023-10-01 01:00:50,659466,27
67370,2012-02-09,2023,11,2023-11-01 01:22:23,661368,1902
67370,2012-02-09,2023,12,2023-12-01 02:55:10,664066,2698
67370,2012-02-09,2024,1,2024-01-01 04:26:30,664168,102
67370,2012-02-09,2024,2,2024-02-01 04:52:15,664226,58
67370,2012-02-09,2024,3,2024-03-01 04:53:19,672079,7853
67370,2012-02-09,2024,4,2024-04-01 02:08:15,673397,1318
67370,2012-02-09,2024,5,2024-05-01 01:30:03,673428,31
67370,2012-02-09,2024,6,2024-06-01 03:25:44,673464,36
67370,2012-02-09,2024,7,2024-07-01 23:59:13,673565,101
67370,2012-02-09,2024,8,2024-08-01 21:04:05,673665,100
67370,2012-02-09,2024,9,2024-09-01 22:46:15,673709,44
67370,2012-02-09,2024,10,2024-10-01 22:45:23,673742,33
729040,2009-10-26,2019,4,2019-04-01 16:00:00,40916,40916
729040,2009-10-26,2019,5,2019-05-02 16:00:00,45389,4473
729040,2009-10-26,2019,6,2019-06-02 16:00:00,62467,17078
729040,2009-10-26,2019,7,2019-07-02 16:00:00,75790,13323
729040,2009-10-26,2019,8,2019-08-02 16:00:00,121739,45949
729040,2009-10-26,2019,9,2019-09-02 16:00:00,135901,14162
729040,2009-10-26,2019,10,2019-10-02 16:00:00,135921,20
729040,2009-10-26,2019,11,2019-11-02 16:00:00,137557,1636
729040,2009-10-26,2019,12,2019-12-02 17:00:00,147311,9754
729040,2009-10-26,2020,1,2020-01-02 17:00:00,150993,3682
729040,2009-10-26,2020,2,2020-02-02 17:00:00,154944,3951
729040,2009-10-26,2020,3,2020-03-02 17:00:00,170500,15556
729040,2009-10-26,2020,4,2020-04-02 16:00:00,170683,183
729040,2009-10-26,2020,5,2020-05-01 09:00:00,192062,21379
729040,2009-10-26,2020,6,2020-06-02 16:00:00,192276,214
729040,2009-10-26,2020,7,2020-07-02 16:00:00,194240,1964
729040,2009-10-26,2020,8,2020-08-02 16:00:00,194260,20
729040,2009-10-26,2020,9,2020-09-02 16:00:00,218957,24697
729040,2009-10-26,2020,10,2020-10-02 16:00:00,219040,83
729040,2009-10-26,2020,11,2020-11-02 17:00:00,219268,228
729040,2009-10-26,2020,12,2020-12-02 11:00:00,220347,1079
729040,2009-10-26,2021,1,2021-01-02 17:00:00,223327,2980
729040,2009-10-26,2021,2,2021-02-02 17:00:00,223340,13
729040,2009-10-26,2021,3,2021-03-02 17:00:00,230206,6866
729040,2009-10-26,2021,4,2021-04-02 16:00:00,230341,135
729040,2009-10-26,2021,5,2021-05-02 16:00:00,230604,263
729040,2009-10-26,2021,6,2021-06-02 16:00:00,236514,5910
729040,2009-10-26,2021,7,2021-07-02 16:00:00,241118,4604
729040,2009-10-26,2021,8,2021-08-02 16:00:00,247094,5976
729040,2009-10-26,2021,9,2021-09-02 16:00:00,250849,3755
729040,2009-10-26,2021,10,2021-10-02 16:00:00,255911,5062
729040,2009-10-26,2021,11,2021-11-02 16:00:00,260809,4898
729040,2009-10-26,2021,12,2021-12-02 17:00:00,266948,6139
729040,2009-10-26,2022,1,2022-01-02 17:00:00,272303,5355
729040,2009-10-26,2022,2,2022-02-02 17:00:00,278409,6106
729040,2009-10-26,2022,3,2022-03-02 17:00:00,282132,3723
729040,2009-10-26,2022,4,2022-04-02 16:00:00,286736,4604
729040,2009-10-26,2022,5,2022-05-02 16:00:00,290394,3658
729040,2009-10-26,2022,6,2022-06-02 16:00:00,293888,3494
729040,2009-10-26,2022,7,2022-07-02 16:00:00,300027,6139
729040,2009-10-26,2022,8,2022-08-02 16:00:00,303814,3787
729040,2009-10-26,2022,9,2022-09-02 16:00:00,307047,3233
729040,2009-10-26,2022,10,2022-10-02 16:00:00,310476,3429
729040,2009-10-26,2022,11,2022-11-02 16:00:00,314558,4082
729040,2009-10-26,2022,12,2022-12-02 17:00:00,318574,4016
729040,2009-10-26,2023,1,2023-01-02 22:50:20,327391,8817
729040,2009-10-26,2023,2,2023-02-01 22:48:36,332648,5257
729040,2009-10-26,2023,3,2023-03-01 22:40:44,334607,1959
729040,2009-10-26,2023,4,2023-04-01 22:04:55,338849,4242
729040,2009-10-26,2023,5,2023-05-01 23:30:00,344758,5909
729040,2009-10-26,2023,6,2023-06-02 00:32:52,350427,5669
729040,2009-10-26,2023,7,2023-07-01 00:58:51,350477,50
729040,2009-10-26,2023,8,2023-08-01 23:19:11,369195,18718
729040,2009-10-26,2023,9,2023-09-01 23:29:58,369252,57
729040,2009-10-26,2023,10,2023-10-01 20:54:44,370868,1616
729040,2009-10-26,2023,11,2023-11-01 20:59:58,371009,141
729040,2009-10-26,2023,12,2023-12-01 22:06:02,371614,605
729040,2009-10-26,2024,1,2024-01-01 21:51:05,371731,117
729040,2009-10-26,2024,2,2024-02-01 22:15:10,371774,43
729040,2009-10-26,2024,3,2024-03-01 22:13:20,373143,1369
729040,2009-10-26,2024,4,2024-04-01 21:12:46,374019,876
729040,2009-10-26,2024,5,2024-05-01 21:03:12,374608,589
729040,2009-10-26,2024,6,2024-06-01 21:55:35,374880,272
729040,2009-10-26,2024,7,2024-07-01 20:41:20,375099,219
729040,2009-10-26,2024,8,2024-08-01 16:37:49,375318,219
729040,2009-10-26,2024,9,2024-09-01 17:11:02,378433,3115
729040,2009-10-26,2024,10,2024-10-01 17:01:11,378700,267
1372110,2022-09-01,2022,9,2022-09-01 20:00:00,39066,39066
1372110,2022-09-01,2022,10,2022-10-01 20:00:00,62910,23844
1372110,2022-09-01,2022,11,2022-11-01 20:00:00,69949,7039
1372110,2022-09-01,2022,12,2022-12-01 21:00:00,87315,17366
1372110,2022-09-01,2023,1,2023-01-02 21:11:43,104972,17657
1372110,2022-09-01,2023,2,2023-02-01 21:20:38,117900,12928
1372110,2022-09-01,2023,3,2023-03-01 21:17:15,120770,2870
1372110,2022-09-01,2023,4,2023-04-01 20:23:35,125386,4616
1372110,2022-09-01,2023,5,2023-05-01 20:45:19,128778,3392
1372110,2022-09-01,2023,6,2023-06-01 21:01:40,130409,1631
1372110,2022-09-01,2023,7,2023-07-01 21:48:47,138638,8229
1372110,2022-09-01,2023,8,2023-08-01 21:01:28,141167,2529
1372110,2022-09-01,2023,9,2023-09-01 21:09:09,150058,8891
1372110,2022-09-01,2023,10,2023-10-01 22:33:20,152397,2339
1372110,2022-09-01,2023,11,2023-11-01 22:50:51,153870,1473
1372110,2022-09-01,2023,12,2023-12-01 00:28:31,156490,2620
1372110,2022-09-01,2024,1,2024-01-01 01:03:39,161798,5308
1372110,2022-09-01,2024,2,2024-02-01 01:20:23,162954,1156
1372110,2022-09-01,2024,3,2024-03-01 01:20:24,176199,13245
1372110,2022-09-01,2024,4,2024-04-01 23:44:24,181312,5113
1372110,2022-09-01,2024,5,2024-05-01 23:00:28,183577,2265
1372110,2022-09-01,2024,6,2024-06-02 01:04:26,193048,9471
1372110,2022-09-01,2024,7,2024-07-01 22:02:52,198331,5283
1372110,2022-09-01,2024,8,2024-08-01 18:27:34,212907,14576
1372110,2022-09-01,2024,9,2024-09-01 19:45:22,214452,1545
1372110,2022-09-01,2024,10,2024-10-01 19:32:15,227030,12578
1262580,2020-06-18,2020,6,2020-06-18 20:00:00,5131,5131
1262580,2020-06-18,2020,7,2020-07-01 20:00:00,13189,8058
1262580,2020-06-18,2020,8,2020-08-01 20:00:00,26928,13739
1262580,2020-06-18,2020,9,2020-09-01 20:00:00,54756,27828
1262580,2020-06-18,2020,10,2020-10-01 20:00:00,55002,246
1262580,2020-06-18,2020,11,2020-11-01 20:00:00,85831,30829
1262580,2020-06-18,2020,12,2020-12-01 21:00:00,104745,18914
1262580,2020-06-18,2021,1,2021-01-01 21:00:00,161269,56524
1262580,2020-06-18,2021,2,2021-02-01 21:00:00,167924,6655
1262580,2020-06-18,2021,3,2021-03-01 21:00:00,167964,40
1262580,2020-06-18,2021,4,2021-04-01 20:00:00,168030,66
1262580,2020-06-18,2021,5,2021-05-01 20:00:00,168228,198
1262580,2020-06-18,2021,6,2021-06-01 20:00:00,188498,20270
1262580,2020-06-18,2021,7,2021-07-01 20:00:00,203383,14885
1262580,2020-06-18,2021,8,2021-08-01 20:00:00,227725,24342
1262580,2020-06-18,2021,9,2021-09-01 20:00:00,238708,10983
1262580,2020-06-18,2021,10,2021-10-01 20:00:00,251472,12764
1262580,2020-06-18,2021,11,2021-11-01 20:00:00,263686,12214
1262580,2020-06-18,2021,12,2021-12-01 21:00:00,275135,11449
1262580,2020-06-18,2022,1,2022-01-01 21:00:00,287009,11874
1262580,2020-06-18,2022,2,2022-02-01 21:00:00,296720,9711
1262580,2020-06-18,2022,3,2022-03-01 21:00:00,303421,6701
1262580,2020-06-18,2022,4,2022-04-01 20:00:00,308637,5216
1262580,2020-06-18,2022,5,2022-05-01 20:00:00,314277,5640
1262580,2020-06-18,2022,6,2022-06-01 20:00:00,322207,7930
1262580,2020-06-18,2022,7,2022-07-01 20:00:00,329671,7464
1262580,2020-06-18,2022,8,2022-08-01 20:00:00,333784,4113
1262580,2020-06-18,2022,9,2022-09-01 20:00:00,477119,143335
1262580,2020-06-18,2022,10,2022-10-01 20:00:00,515073,37954
1262580,2020-06-18,2022,11,2022-11-01 20:00:00,543571,28498
1262580,2020-06-18,2022,12,2022-12-01 21:00:00,560321,16750
1262580,2020-06-18,2023,1,2023-01-02 22:23:03,586105,25784
1262580,2020-06-18,2023,2,2023-02-01 22:13:21,647788,61683
1262580,2020-06-18,2023,3,2023-03-01 22:17:13,649379,1591
1262580,2020-06-18,2023,4,2023-04-01 21:37:26,650822,1443
1262580,2020-06-18,2023,5,2023-05-01 22:51:39,652631,1809
1262580,2020-06-18,2023,6,2023-06-01 23:39:20,659099,6468
1262580,2020-06-18,2023,7,2023-07-01 00:26:12,661083,1984
1262580,2020-06-18,2023,8,2023-08-01 22:28:00,662591,1508
1262580,2020-06-18,2023,9,2023-09-01 22:37:37,664638,2047
1262580,2020-06-18,2023,10,2023-10-01 23:31:16,724728,60090
1262580,2020-06-18,2023,11,2023-11-01 23:33:50,792387,67659
1262580,2020-06-18,2023,12,2023-12-01 01:13:50,830721,38334
1262580,2020-06-18,2024,1,2024-01-01 01:55:48,861506,30785
1262580,2020-06-18,2024,2,2024-02-02 02:06:58,871415,9909
1262580,2020-06-18,2024,3,2024-03-01 02:12:01,947478,76063
1262580,2020-06-18,2024,4,2024-04-01 00:25:44,986674,39196
1262580,2020-06-18,2024,5,2024-05-02 00:11:09,989003,2329
1262580,2020-06-18,2024,6,2024-06-01 00:29:55,1009795,20792
1262580,2020-06-18,2024,7,2024-07-01 22:34:02,1015018,5223
1262580,2020-06-18,2024,8,2024-08-01 19:30:04,1027661,12643
1262580,2020-06-18,2024,9,2024-09-01 20:34:43,1053619,25958
1262580,2020-06-18,2024,10,2024-10-01 20:25:16,1059925,6306
607080,2021-08-24,2021,8,2021-08-24 20:00:00,28710,28710
607080,2021-08-24,2021,9,2021-09-01 20:00:00,42790,14080
607080,2021-08-24,2021,10,2021-10-01 20:00:00,60079,17289
607080,2021-08-24,2021,11,2021-11-01 20:00:00,65042,4963
607080,2021-08-24,2021,12,2021-12-01 21:00:00,83276,18234
607080,2021-08-24,2022,1,2022-01-01 21:00:00,90286,7010
607080,2021-08-24,2022,2,2022-02-01 21:00:00,96451,6165
607080,2021-08-24,2022,3,2022-03-01 21:00:00,99522,3071
607080,2021-08-24,2022,4,2022-04-01 20:00:00,101275,1753
607080,2021-08-24,2022,5,2022-05-01 20:00:00,103992,2717
607080,2021-08-24,2022,6,2022-06-01 20:00:00,106178,2186
607080,2021-08-24,2022,7,2022-07-01 20:00:00,109998,3820
607080,2021-08-24,2022,8,2022-08-01 20:00:00,112716,2718
607080,2021-08-24,2022,9,2022-09-01 20:00:00,115276,2560
607080,2021-08-24,2022,10,2022-10-01 20:00:00,116576,1300
607080,2021-08-24,2022,11,2022-11-01 20:00:00,118052,1476
607080,2021-08-24,2022,12,2022-12-01 21:00:00,122739,4687
607080,2021-08-24,2023,1,2023-01-02 21:45:42,133609,10870
607080,2021-08-24,2023,2,2023-02-02 22:05:50,140391,6782
607080,2021-08-24,2023,3,2023-03-01 21:47:19,141087,696
607080,2021-08-24,2023,4,2023-04-01 20:59:41,144427,3340
607080,2021-08-24,2023,5,2023-05-01 21:55:15,153001,8574
607080,2021-08-24,2023,6,2023-06-01 22:19:17,154517,1516
607080,2021-08-24,2023,7,2023-07-01 22:31:38,163141,8624
607080,2021-08-24,2023,8,2023-08-01 21:44:11,165695,2554
607080,2021-08-24,2023,9,2023-09-01 21:52:59,182652,16957
607080,2021-08-24,2023,10,2023-10-01 00:01:44,189372,6720
607080,2021-08-24,2023,11,2023-11-01 00:19:02,192660,3288
607080,2021-08-24,2023,12,2023-12-01 01:44:58,206687,14027
607080,2021-08-24,2024,1,2024-01-01 02:33:50,213528,6841
607080,2021-08-24,2024,2,2024-02-01 02:49:43,216457,2929
607080,2021-08-24,2024,3,2024-03-01 02:48:43,218504,2047
607080,2021-08-24,2024,4,2024-04-01 00:57:43,220089,1585
607080,2021-08-24,2024,5,2024-05-01 00:17:56,220848,759
607080,2021-08-24,2024,6,2024-06-01 01:01:07,220928,80
607080,2021-08-24,2024,7,2024-07-01 22:54:55,230360,9432
607080,2021-08-24,2024,8,2024-08-01 19:58:26,232686,2326
607080,2021-08-24,2024,9,2024-09-01 21:09:03,234332,1646
607080,2021-08-24,2024,10,2024-10-01 21:01:32,234372,40
631510,2018-03-13,2018,3,2018-03-13 20:00:00,26982,26982
631510,2018-03-13,2018,4,2018-04-01 20:00:00,31099,4117
631510,2018-03-13,2018,5,2018-05-01 20:00:00,36005,4906
631510,2018-03-13,2018,6,2018-06-01 20:00:00,41087,5082
631510,2018-03-13,2018,7,2018-07-01 20:00:00,52706,11619
631510,2018-03-13,2018,8,2018-08-01 20:00:00,52722,16
631510,2018-03-13,2018,9,2018-09-01 20:00:00,53000,278
631510,2018-03-13,2018,10,2018-10-01 20:00:00,55717,2717
631510,2018-03-13,2018,11,2018-11-01 20:00:00,64126,8409
631510,2018-03-13,2018,12,2018-12-01 21:00:00,67806,3680
631510,2018-03-13,2019,1,2019-01-01 21:00:00,70862,3056
631510,2018-03-13,2019,2,2019-02-01 21:00:00,70872,10
631510,2018-03-13,2019,3,2019-03-01 21:00:00,74720,3848
631510,2018-03-13,2019,4,2019-04-01 20:00:00,74814,94
631510,2018-03-13,2019,5,2019-05-01 20:00:00,82449,7635
631510,2018-03-13,2019,6,2019-06-01 20:00:00,82485,36
631510,2018-03-13,2019,7,2019-07-01 20:00:00,82614,129
631510,2018-03-13,2019,8,2019-08-01 20:00:00,82673,59
631510,2018-03-13,2019,9,2019-09-01 20:00:00,82788,115
631510,2018-03-13,2019,10,2019-10-01 20:00:00,83049,261
631510,2018-03-13,2019,11,2019-11-01 20:00:00,94024,10975
631510,2018-03-13,2019,12,2019-12-01 21:00:00,94026,2
631510,2018-03-13,2020,1,2020-01-01 21:00:00,94126,100
631510,2018-03-13,2020,2,2020-02-01 21:00:00,94325,199
631510,2018-03-13,2020,3,2020-03-01 21:00:00,94574,249
631510,2018-03-13,2020,4,2020-04-01 20:00:00,94912,338
631510,2018-03-13,2020,5,2020-05-01 20:00:00,95322,410
631510,2018-03-13,2020,6,2020-06-01 20:00:00,96058,736
631510,2018-03-13,2020,7,2020-07-01 20:00:00,102526,6468
631510,2018-03-13,2020,8,2020-08-01 20:00:00,102554,28
631510,2018-03-13,2020,9,2020-09-01 20:00:00,102716,162
631510,2018-03-13,2020,10,2020-10-01 20:00:00,105738,3022
631510,2018-03-13,2020,11,2020-11-01 20:00:00,110075,4337
631510,2018-03-13,2020,12,2020-12-01 21:00:00,113798,3723
631510,2018-03-13,2021,1,2021-01-01 21:00:00,128516,14718
631510,2018-03-13,2021,2,2021-02-01 21:00:00,128540,24
631510,2018-03-13,2021,3,2021-03-01 21:00:00,128666,126
631510,2018-03-13,2021,4,2021-04-01 20:00:00,129120,454
631510,2018-03-13,2021,5,2021-05-01 20:00:00,129961,841
631510,2018-03-13,2021,6,2021-06-01 20:00:00,132589,2628
631510,2018-03-13,2021,7,2021-07-01 20:00:00,136531,3942
631510,2018-03-13,2021,8,2021-08-01 20:00:00,139072,2541
631510,2018-03-13,2021,9,2021-09-01 20:00:00,143977,4905
631510,2018-03-13,2021,10,2021-10-01 20:00:00,146825,2848
631510,2018-03-13,2021,11,2021-11-01 20:00:00,149672,2847
631510,2018-03-13,2021,12,2021-12-01 21:00:00,153439,3767
631510,2018-03-13,2022,1,2022-01-01 21:00:00,156987,3548
631510,2018-03-13,2022,2,2022-02-01 21:00:00,159922,2935
631510,2018-03-13,2022,3,2022-03-01 21:00:00,166361,6439
631510,2018-03-13,2022,4,2022-04-01 20:00:00,170697,4336
631510,2018-03-13,2022,5,2022-05-01 20:00:00,178363,7666
631510,2018-03-13,2022,6,2022-06-01 20:00:00,189269,10906
631510,2018-03-13,2022,7,2022-07-01 20:00:00,200876,11607
631510,2018-03-13,2022,8,2022-08-01 20:00:00,206790,5914
631510,2018-03-13,2022,9,2022-09-01 20:00:00,214455,7665
631510,2018-03-13,2022,10,2022-10-01 20:00:00,219536,5081
631510,2018-03-13,2022,11,2022-11-01 20:00:00,230136,10600
631510,2018-03-13,2022,12,2022-12-01 21:00:00,238196,8060
631510,2018-03-13,2023,1,2023-01-02 23:14:22,254841,16645
631510,2018-03-13,2023,2,2023-02-01 23:18:50,277425,22584
631510,2018-03-13,2023,3,2023-03-01 23:01:10,278847,1422
631510,2018-03-13,2023,4,2023-04-01 22:32:39,300559,21712
631510,2018-03-13,2023,5,2023-05-02 00:09:36,307876,7317
631510,2018-03-13,2023,6,2023-06-01 00:14:59,312414,4538
631510,2018-03-13,2023,7,2023-07-01 01:25:06,333397,20983
631510,2018-03-13,2023,8,2023-08-01 23:48:01,346366,12969
631510,2018-03-13,2023,9,2023-09-01 23:57:51,348656,2290
631510,2018-03-13,2023,10,2023-10-01 21:29:15,356960,8304
631510,2018-03-13,2023,11,2023-11-01 21:38:06,362538,5578
631510,2018-03-13,2023,12,2023-12-01 22:47:21,368797,6259
631510,2018-03-13,2024,1,2024-01-01 22:41:37,379979,11182
631510,2018-03-13,2024,2,2024-02-01 23:09:29,387431,7452
631510,2018-03-13,2024,3,2024-03-01 22:56:37,389564,2133
631510,2018-03-13,2024,4,2024-04-01 21:54:33,408706,19142
631510,2018-03-13,2024,5,2024-05-01 21:43:20,414434,5728
631510,2018-03-13,2024,6,2024-06-01 22:36:19,418161,3727
631510,2018-03-13,2024,7,2024-07-01 21:08:26,430984,12823
631510,2018-03-13,2024,8,2024-08-01 17:13:39,440025,9041
631510,2018-03-13,2024,9,2024-09-01 17:54:52,442643,2618
631510,2018-03-13,2024,10,2024-10-01 17:44:34,450106,7463
1515950,2021-05-24,2021,5,2021-05-24 20:00:00,908257,908257
1515950,2021-05-24,2021,6,2021-06-01 20:00:00,1047890,139633
1515950,2021-05-24,2021,7,2021-07-01 20:00:00,1306660,258770
1515950,2021-05-24,2021,8,2021-08-01 20:00:00,1420672,114012
1515950,2021-05-24,2021,9,2021-09-01 20:00:00,1486005,65333
1515950,2021-05-24,2021,10,2021-10-01 20:00:00,1539809,53804
1515950,2021-05-24,2021,11,2021-11-01 20:00:00,1620515,80706
1515950,2021-05-24,2021,12,2021-12-01 21:00:00,2136773,516258
1515950,2021-05-24,2022,1,2022-01-01 21:00:00,2188015,51242
1515950,2021-05-24,2022,2,2022-02-01 21:00:00,2263596,75581
1515950,2021-05-24,2022,3,2022-03-01 21:00:00,2312276,48680
1515950,2021-05-24,2022,4,2022-04-01 20:00:00,2375047,62771
1515950,2021-05-24,2022,5,2022-05-01 20:00:00,2425007,49960
1515950,2021-05-24,2022,6,2022-06-01 20:00:00,2466000,40993
1515950,2021-05-24,2022,7,2022-07-01 20:00:00,3045030,579030
1515950,2021-05-24,2022,8,2022-08-01 20:00:00,3330702,285672
1515950,2021-05-24,2022,9,2022-09-01 20:00:00,3435747,105045
1515950,2021-05-24,2022,10,2022-10-01 20:00:00,3504923,69176
1515950,2021-05-24,2022,11,2022-11-01 20:00:00,3571537,66614
1515950,2021-05-24,2022,12,2022-12-01 21:00:00,3790595,219058
1515950,2021-05-24,2023,1,2023-01-02 21:52:49,3919838,129243
1515950,2021-05-24,2023,2,2023-02-02 22:15:31,3964903,45065
1515950,2021-05-24,2023,3,2023-03-01 21:53:46,4013587,48684
1515950,2021-05-24,2023,4,2023-04-01 21:09:45,4041059,27472
1515950,2021-05-24,2023,5,2023-05-01 22:09:44,4088228,47169
1515950,2021-05-24,2023,6,2023-06-01 22:38:22,4126170,37942
1515950,2021-05-24,2023,7,2023-07-01 22:40:33,4177423,51253
1515950,2021-05-24,2023,8,2023-08-01 21:53:57,4198017,20594
1515950,2021-05-24,2023,9,2023-09-01 22:03:02,4225671,27654
1515950,2021-05-24,2023,10,2023-10-01 21:00:56,4269227,43556
1515950,2021-05-24,2023,11,2023-11-01 21:07:27,4301253,32026
1515950,2021-05-24,2023,12,2023-12-01 22:13:47,4435762,134509
1515950,2021-05-24,2024,1,2024-01-01 22:00:01,4466507,30745
1515950,2021-05-24,2024,2,2024-02-01 22:23:29,4603578,137071
1515950,2021-05-24,2024,3,2024-03-01 22:21:10,4659944,56366
1515950,2021-05-24,2024,4,2024-04-01 21:20:32,4712466,52522
1515950,2021-05-24,2024,5,2024-05-01 21:11:12,4739368,26902
1515950,2021-05-24,2024,6,2024-06-01 22:03:18,4763708,24340
1515950,2021-05-24,2024,7,2024-07-01 20:46:23,4816230,52522
1515950,2021-05-24,2024,8,2024-08-01 16:44:21,4858505,42275
1515950,2021-05-24,2024,9,2024-09-01 17:19:07,4912308,53803
1515950,2021-05-24,2024,10,2024-10-01 17:08:46,4939210,26902
208200,2012-10-15,2015,1,2015-01-01 16:00:00,138264,138264
208200,2012-10-15,2015,2,2015-02-02 16:00:00,140738,2474
208200,2012-10-15,2015,3,2015-03-02 16:00:00,142674,1936
208200,2012-10-15,2015,4,2015-04-02 15:00:00,145148,2474
208200,2012-10-15,2015,5,2015-05-02 15:00:00,146546,1398
208200,2012-10-15,2015,6,2015-06-02 15:00:00,152139,5593
208200,2012-10-15,2015,7,2015-07-02 15:00:00,157409,5270
208200,2012-10-15,2015,8,2015-08-02 15:00:00,160958,3549
208200,2012-10-15,2015,9,2015-09-02 15:00:00,163970,3012
208200,2012-10-15,2015,10,2015-10-02 15:00:00,166551,2581
208200,2012-10-15,2015,11,2015-11-02 16:00:00,168810,2259
208200,2012-10-15,2015,12,2015-12-02 10:00:00,188385,19575
208200,2012-10-15,2016,1,2016-01-02 16:00:00,237753,49368
208200,2012-10-15,2016,2,2016-02-02 16:00:00,237764,11
208200,2012-10-15,2016,3,2016-03-02 16:00:00,237875,111
208200,2012-10-15,2016,4,2016-04-02 15:00:00,238111,236
208200,2012-10-15,2016,5,2016-05-02 15:00:00,238542,431
208200,2012-10-15,2016,6,2016-06-02 15:00:00,239062,520
208200,2012-10-15,2016,7,2016-07-02 15:00:00,241415,2353
208200,2012-10-15,2016,8,2016-08-02 15:00:00,241421,6
208200,2012-10-15,2016,9,2016-09-02 15:00:00,244250,2829
208200,2012-10-15,2016,10,2016-10-02 15:00:00,244333,83
208200,2012-10-15,2016,11,2016-11-02 15:00:00,253872,9539
208200,2012-10-15,2016,12,2016-12-02 16:00:00,253939,67
208200,2012-10-15,2017,1,2017-01-02 16:00:00,270084,16145
208200,2012-10-15,2017,2,2017-02-02 16:00:00,270086,2
208200,2012-10-15,2017,3,2017-03-02 16:00:00,270124,38
208200,2012-10-15,2017,4,2017-04-02 15:00:00,270249,125
208200,2012-10-15,2017,5,2017-05-02 15:00:00,270426,177
208200,2012-10-15,2017,6,2017-06-02 15:00:00,271096,670
208200,2012-10-15,2017,7,2017-07-02 15:00:00,284631,13535
208200,2012-10-15,2017,8,2017-08-02 15:00:00,284649,18
208200,2012-10-15,2017,9,2017-09-02 15:00:00,300582,15933
208200,2012-10-15,2017,10,2017-10-02 15:00:00,300612,30
208200,2012-10-15,2017,11,2017-11-02 15:00:00,300890,278
208200,2012-10-15,2017,12,2017-12-02 16:00:00,305299,4409
208200,2012-10-15,2018,1,2018-01-02 16:00:00,312715,7416
208200,2012-10-15,2018,2,2018-02-02 16:00:00,312721,6
208200,2012-10-15,2018,3,2018-03-02 16:00:00,334833,22112
