steamId,last_30_avg,tags,genres,features
914750,7.29,"['Flight', 'Family Friendly', 'Adventure', 'Relaxing', 'Arcade', 'Casual', 'Open World', 'Colorful', 'Co-op', 'Education', 'Local Multiplayer', 'Local Co-Op', 'Third Person', 'Memes', 'PvP', '3D', 'Multiplayer', 'Cinematic', 'Linear', 'Narration']","['Adventure', 'Casual', 'Simulation']","['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Family Sharing']"
257120,,"['Indie', 'Strategy', 'Action', 'Action Roguelike', 'Stealth', 'Robots', 'Roguelite', 'Singleplayer', 'Procedural Generation', 'Roguelike', 'Perma Death', 'Sci-fi']","['Action', 'Indie', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
2304440,7.78,"['Action-Adventure', 'Creature Collector', 'Exploration', 'Wholesome', 'Crafting', 'Sci-fi', 'Space', 'Action', 'Adventure', 'Cozy', 'Female Protagonist', 'Casual', 'Lore-Rich', 'Colorful', 'Cute', 'Cartoony', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Emotional']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
247370,,"['Platformer', 'Indie', 'Action', 'Retro', 'Pixel Graphics', 'Difficult', '2D', 'Singleplayer', 'Great Soundtrack']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
960420,3.27,"['Adventure', 'Horror', 'First-Person', 'Singleplayer', 'Stealth', 'Puzzle', 'Family Friendly', 'Story Rich', 'Difficult', 'Indie', 'Puzzle Platformer', '3D Platformer', '3D', 'Character Action Game', 'Cartoony', 'Colorful', 'Psychedelic', 'Emotional', 'Atmospheric', 'Logic']","['Action', 'Adventure']","['Single-player', 'Remote Play on TV', 'Family Sharing']"
2150660,3.42,"['Bullet Hell', 'JRPG', 'Female Protagonist', 'Fantasy', 'Anime', 'Action', 'Demons', 'Isometric', 'RPG', 'Magic', 'Combat', 'Action RPG', 'Platformer', '3D', 'Score Attack', 'Indie', 'Singleplayer', 'Adventure', 'Top-Down', 'Faith']","['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
3270,2.79,"['Action', 'FPS', 'Shooter', 'Horror', 'Gore', 'Multiplayer', 'Singleplayer', 'First-Person', 'Boomer Shooter', 'Demons', 'Co-op']",['Action'],"['Single-player', 'Family Sharing']"
541660,3.97,"['Action', 'Adventure', 'Sandbox', 'Open World', 'Multiplayer', 'Superhero', 'Family Friendly']","['Action', 'Adventure']","['Single-player', 'Steam Cloud', 'Family Sharing']"
209190,,"['Stealth', 'Platformer', 'Indie', 'Puzzle', 'Action', 'Singleplayer', '2D', 'GameMaker', 'Difficult', 'Fast-Paced', 'Great Soundtrack', 'Puzzle Platformer', 'Pixel Graphics', 'Level Editor', 'Gore']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
403940,,"['RPG', 'Indie', 'Action', 'Dungeon Crawler', 'Action Roguelike', 'Puzzle', 'Strategy', 'Roguelike', 'Loot', 'Roguelite']","['Action', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
867400,,"['Battle Royale', 'Naval Combat', 'Multiplayer', 'Shooter', 'FPS', 'Pirates', 'Open World', 'Team-Based', 'Action', 'PvP', 'Loot', 'Sailing', 'Naval', 'Survival', 'Destruction', 'Exploration', 'First-Person', 'Tactical', 'Co-op', 'Simulation']","['Action', 'Massively Multiplayer']","['Online PvP', 'Online Co-op', 'Steam Achievements', 'Family Sharing']"
2418000,9.19,"['Strategy', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Wargame', 'PvP', 'Multiplayer', 'Singleplayer', 'World War II']",['Strategy'],"['Single-player', 'Online PvP', 'Family Sharing']"
1921480,3.29,"['Adventure', 'Action RPG', 'Action-Adventure', 'Dungeon Crawler', 'Hack and Slash', 'Cartoony', 'Colorful', 'Hand-drawn', 'Stylized', 'Top-Down', 'Vampire', 'Fantasy', 'Combat', 'Female Protagonist', 'Story Rich', 'Singleplayer', 'Comedy', 'Dark Comedy', 'Funny', 'Action']","['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Family Sharing']"
1617030,,"['Multiple Endings', 'Adventure', 'Singleplayer', 'Choose Your Own Adventure', 'Choices Matter', 'Action-Adventure', 'Exploration', 'Comedy', 'Funny', 'Pixel Graphics', 'Parody', 'Narration', 'Old School', 'Retro', 'Post-apocalyptic', 'Colorful', 'Fantasy', '2D', 'Top-Down', 'Isometric']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Family Sharing']"
560170,1.73,"['Adventure', 'Action', 'Space', 'Classic', 'Third-Person Shooter', 'Singleplayer', 'Sci-fi', ""1990's"", 'Shooter', 'Great Soundtrack']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
1608470,,"['3D', 'Gore', 'FPS', '3D Platformer', 'Parkour', 'Racing', 'Demons', 'Shooter', 'Difficult', 'Fast-Paced', 'Level Editor', 'Soundtrack', 'Bullet Time', 'Multiplayer', 'Boomer Shooter', 'Runner', 'Action', 'Arcade', 'Indie', 'Competitive']","['Action', 'Indie']","['Single-player', 'Online PvP', 'Steam Cloud', 'Stats', 'Family Sharing']"
1122100,0.37,"['Music', 'Female Protagonist', 'Rhythm', 'Cute', 'Anime', 'Adventure', '3D Platformer', 'Fantasy', 'Cartoon', 'Cartoony', 'Action', 'Exploration', 'Singleplayer', 'Colorful', '3D', 'Casual', 'Comic Book', 'Action-Adventure', 'Hand-drawn', 'Comedy']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
435100,1.31,"['Indie', 'Horror', 'Stealth', 'Survival Horror', 'Strategy', 'Puzzle', 'Action', 'Top-Down', 'Psychological Horror', 'Exploration', 'Singleplayer', 'Psychedelic', 'Stylized', '2D', 'Isometric', 'Pixel Graphics', 'Third Person', 'Voxel', 'Adventure', 'Dark']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
1345760,,"['Sports', 'Tennis', 'Simulation', 'Physics', 'Competitive', 'PvP', 'eSports', 'Character Customization', '3D', 'Third Person', 'Controller', 'Realistic', 'Multiplayer', 'Singleplayer', 'Tactical', 'Local Multiplayer']","['Simulation', 'Sports']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
41060,8.61,"['Action', 'FPS', 'Classic', 'Gore', 'Shooter', 'Co-op', 'First-Person', 'Indie', 'Multiplayer', 'Old School', 'Singleplayer', 'Comedy', 'Great Soundtrack', 'Split Screen', 'Sci-fi', 'Adventure', 'Violent', 'Local Co-Op', 'Funny', 'Difficult']","['Action', 'Indie']","['Single-player', 'Includes level editor', 'Remote Play Together', 'Family Sharing']"
316030,,"['Action', 'Adventure', 'Family Friendly', 'Female Protagonist']","['Action', 'Adventure']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
355240,0.07,"['Indie', 'Action', 'Underwater', 'Shooter', 'Bullet Hell', 'Multiplayer', 'Comedy', 'Fighting', ""Shoot 'Em Up"", 'Singleplayer', 'Memes', 'Arcade', 'Sci-fi', 'Third Person', 'Funny', 'Great Soundtrack', 'Sandbox', 'Fantasy', 'Survival', 'Atmospheric']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
211780,4.56,"['Action', 'Tactical', 'Third-Person Shooter', 'Multiplayer', 'Classic', 'Singleplayer', 'Military', 'Shooter', 'Strategy', 'Third Person']",['Action'],"['Single-player', 'Family Sharing']"
224860,0.85,"['Strategy', 'Turn-Based', 'Indie', 'Tactical', 'Military', 'Action', 'Gore', 'Violent', 'Shooter', 'Singleplayer', 'War', 'Multiplayer', 'Turn-Based Strategy']","['Indie', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
1767570,2.76,"['Simulation', 'Singleplayer', 'Sports', 'Management', 'Realistic', 'Third Person', 'Casual', 'Family Friendly', 'Strategy', 'Atmospheric', 'First-Person', '3D', 'Controller', 'Racing', 'Relaxing', 'Bikes', 'Cycling', 'Difficult', 'Modern', 'Competitive']","['Racing', 'Simulation', 'Sports', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
406850,,"['Strategy', 'Indie', 'Action', 'RTS', 'Comedy', 'Fast-Paced', 'Funny', 'Pixel Graphics', 'Violent']","['Action', 'Indie', 'Strategy']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
99700,1.18,"['Puzzle Platformer', 'Indie', 'Platformer', 'Casual', 'Puzzle', 'Physics', 'Atmospheric', 'Strategy', '2D', 'Short', 'Singleplayer', 'Relaxing', 'Great Soundtrack']","['Casual', 'Indie', 'Strategy']","['Single-player', 'Family Sharing']"
627450,,"['Sports', 'Rugby']",['Sports'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
354430,2.92,"['Action', 'Space Sim', 'Simulation', 'Singleplayer', 'Space', 'Flight', 'Classic', ""1990's"", 'Sci-fi', 'Retro']","['Action', 'Simulation']","['Single-player', 'Steam Cloud', 'Family Sharing']"
606710,3.01,"['Adventure', 'RPG', 'Singleplayer', 'Mythology', 'Third Person', 'Classic', '3D Platformer', 'Action-Adventure', 'Puzzle Platformer', 'Action', 'Cult Classic', 'Cartoony', 'Great Soundtrack', 'Colorful', 'Moddable', 'Level Editor', 'Platformer', 'Open World']","['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Includes level editor', 'Family Sharing']"
528610,,"['Action', 'Retro', ""Beat 'em up"", 'Local Co-Op', '2D', 'Side Scroller', 'Classic', 'Fighting', 'Singleplayer', 'Pixel Graphics', 'Controller', 'Difficult', 'Violent']",['Action'],"['Single-player', 'Shared/Split Screen PvP', 'Steam Achievements', 'Remote Play Together', 'Family Sharing']"
1641450,,"['Action', 'Martial Arts', 'Multiple Endings', 'Choices Matter', '2D', 'Historical', 'Hand-drawn', 'Singleplayer', 'Comic Book', 'Indie', 'Side Scroller', 'Combat', 'Souls-like', '2D Fighter', 'Linear', ""Beat 'em up""]","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
275060,0.37,"['Action', 'Adventure', 'Horror', 'Co-op', 'Gore', 'Multiplayer', 'Survival Horror', 'Shooter', 'Illuminati', 'Lovecraftian', 'Third Person', 'Third-Person Shooter', 'Singleplayer']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards', 'Family Sharing']"
1209360,,"['Action', 'Racing', 'Simulation', 'Sports', 'Destruction', 'Driving', 'Singleplayer', 'Automobile Sim', 'Third Person', 'Realistic', 'America', 'Relaxing', 'Physics', 'Atmospheric', 'Competitive', 'Controller', 'Arcade', 'Funny', 'PvP', 'Co-op']","['Action', 'Racing', 'Simulation', 'Sports']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']"
34600,3.69,"['Strategy', 'World War II', 'RTS', 'War', 'Singleplayer']",['Strategy'],"['Single-player', 'Family Sharing']"
928990,,"['Action RPG', 'Atmospheric', 'Pixel Graphics', 'Dungeon Crawler', 'Post-apocalyptic', '2D', 'Difficult', 'Adventure', 'Indie', 'Story Rich', 'Action-Adventure', 'Singleplayer', 'RPG', 'Roguelike', 'Isometric', 'Action', 'Top-Down', 'Hack and Slash', 'Roguelite', 'Metroidvania']","['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Family Sharing']"
1122690,0.4,"['Adventure', 'Indie', 'Sci-fi', 'Story Rich', 'Exploration', 'Mystery', 'Singleplayer', '3D', 'Stylized', 'Interactive Fiction', 'Atmospheric', 'Great Soundtrack', 'Thriller', 'Emotional', 'Narrative', 'Drama', 'Choices Matter', 'Female Protagonist', 'LGBTQ+']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
2090370,1.23,"['Action', ""Beat 'em up"", 'Pixel Graphics', '2D', 'Side Scroller', 'Online Co-Op', 'Multiplayer', 'Action-Adventure', 'Old School', '1980s', '2D Platformer', 'Hack and Slash', 'Metroidvania', 'Drama', 'PvP', 'PvE', 'Story Rich', 'Singleplayer', 'Local Multiplayer', 'Local Co-Op']","['Action', 'Adventure', 'RPG']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
459470,2.69,"['Strategy', 'Historical', 'Military', 'Turn-Based', 'Turn-Based Strategy', 'Multiplayer', 'Grand Strategy']",['Strategy'],"['Single-player', 'Family Sharing']"
298610,91.2,"['Adventure', 'Multiplayer', 'Exploration', 'Free to Play', 'Open World Survival Craft', 'Crafting', 'Sailing', 'Base Building', 'Resource Management', 'Action-Adventure', 'First-Person', 'Third Person', 'Nature', 'Open World', 'Choose Your Own Adventure', 'Colorful', 'Building', 'Online Co-Op', 'Co-op', 'Singleplayer']","['Adventure', 'Casual', 'Free To Play']","['Single-player', 'Online PvP', 'Online Co-op', 'In-App Purchases', 'Includes level editor']"
1497360,1.72,"['Adventure', 'Exploration', 'Interactive Fiction', 'Story Rich', 'Investigation', '2D', '3D', 'Cinematic', 'First-Person', 'Stylized', 'Atmospheric', 'Detective', 'Drama', 'Emotional', 'Mystery', 'Old School', 'Retro', 'Singleplayer', 'Linear', 'Indie']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
42140,,"['Local Co-Op', 'Adventure', '3D Platformer', 'Puzzle', 'Puzzle Platformer', 'Family Friendly', 'Casual', 'Indie', 'Platformer', 'Singleplayer', 'Controller', 'Arcade', 'Local Multiplayer', 'Lovecraftian', 'Action', 'Anime', 'Dark', 'FPS', 'Funny', 'Competitive']","['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
312600,,"['Turn-Based Tactics', 'Tactical RPG', 'Dungeon Crawler', 'Turn-Based', 'Strategy RPG', 'Turn-Based Strategy', 'Party-Based RPG', 'JRPG', 'RPG', 'Strategy', '2.5D', 'Cute', 'Isometric', 'Turn-Based Combat', 'Team-Based', 'Simulation', 'Anime', 'Cartoony', 'Fantasy', 'Magic']","['RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
392000,,"['Action', 'Racing', 'Runner', 'Cyberpunk', 'Parkour', 'Sci-fi', 'Singleplayer', 'Great Soundtrack', 'Arcade']","['Action', 'Racing']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Family Sharing']"
631540,,"['Simulation', 'Indie', 'Strategy', 'City Builder', 'Management']","['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
1139280,1.92,"[""1990's"", 'Crime', 'Comedy', 'Indie', 'Singleplayer', 'Funny', 'Cartoony', 'Stylized', 'Female Protagonist', 'Story Rich', 'Hand-drawn', 'Adventure', 'Colorful', 'Choices Matter', 'Conversation', '2D', 'Exploration', 'Mystery', 'Action-Adventure', 'Cute']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
32350,,"['Action', 'Simulation', 'Space', 'Sci-fi', 'Singleplayer', 'Flight', 'Classic']","['Action', 'Simulation']","['Single-player', 'Steam Cloud', 'Family Sharing']"
628040,32.59,"['Turn-Based Tactics', 'Wargame', 'Immersive Sim', 'Military', 'Diplomacy', 'War', 'Turn-Based Strategy', 'Grand Strategy', 'Character Customization', 'Strategy', 'Historical', 'Alternate History', 'Simulation', 'Tactical', 'Resource Management', 'Local Multiplayer', 'Replay Value', 'Addictive']",['Strategy'],"['Single-player', 'Steam Cloud', 'Family Sharing']"
2340870,7.6,"['Sports', 'Rugby', 'Arcade', '3D', 'Realistic', 'Local Multiplayer', 'Multiplayer', 'Early Access', 'Singleplayer']","['Sports', 'Early Access']","['Single-player', 'Family Sharing']"
224300,7.86,"['Action', 'Adventure', 'Vampire', 'Story Rich', 'Dark Fantasy', 'Singleplayer', 'Hack and Slash', 'Classic', 'Fantasy', 'Third Person', 'Gothic', 'Atmospheric', 'Action-Adventure', 'Retro']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
363980,,"['Indie', 'Simulation', 'Visual Novel', 'Clicker', 'Casual', 'Anime', 'Singleplayer', 'Dark Humor', 'Atmospheric', 'Great Soundtrack', '2D', 'Dark', 'Resource Management', 'Story Rich', 'Replay Value', 'Strategy', 'Surreal', 'Relaxing', 'Fantasy', 'Point & Click']","['Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
2354600,5.39,"['Action Roguelike', 'Bullet Hell', 'Pixel Graphics', 'Roguelite', '2D', 'Vampire', 'Singleplayer', 'Action', 'Gothic', 'Casual', 'Dark Fantasy', 'Action RPG', 'Controller', 'Arcade', 'Roguelike', 'Top-Down Shooter', 'Indie', 'Top-Down', 'Dark Comedy', 'Retro']","['Action', 'Casual', 'Indie']","['Single-player', 'Family Sharing']"
6090,,"['Action', 'Third-Person Shooter', 'Funny', 'Comedy', 'Classic', 'Shooter', 'Singleplayer']",['Action'],"['Single-player', 'Steam Cloud', 'Family Sharing']"
1105590,,"['Adventure', 'Exploration', 'Female Protagonist', 'Singleplayer', 'Action-Adventure', 'Stealth', 'Lovecraftian', 'Magic', 'Surreal', 'Third Person', 'Controller', 'Action', 'Roguelite', 'Dark', 'Combat', 'First-Person', 'Story Rich', 'PvE', 'Souls-like', 'Survival']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Family Sharing']"
1042920,1.01,"['Difficult', 'Souls-like', 'Indie', 'Action RPG', 'Pixel Graphics', 'RPG', '2D Fighter', 'Top-Down', 'Action-Adventure', 'Swordplay', 'Post-apocalyptic', 'PvE', 'Controller', 'Action', 'Zombies', '2D', 'Stylized', 'Early Access', 'Adventure', 'Combat']","['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
443020,4.18,"['Strategy', 'Wargame', 'Historical', 'Board Game', 'Singleplayer', 'Grand Strategy', 'Turn-Based', 'Turn-Based Strategy', 'Tactical']",['Strategy'],"['Single-player', 'Family Sharing']"
4460,2.04,"['Simulation', 'Strategy', 'City Builder']","['Simulation', 'Strategy']","['Single-player', 'Family Sharing']"
1084790,11.24,"['Strategy', 'Simulation', 'Wargame', 'Turn-Based Strategy', 'World War II', 'Military', 'Historical', 'Grand Strategy', 'Hex Grid', '2D', 'Retro', 'War', 'Singleplayer', 'Turn-Based', 'Indie']","['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Cloud', 'Family Sharing']"
2096030,8.46,"['Nature', 'Relaxing', 'Open World', 'Simulation', 'Sandbox', 'Indie', 'Singleplayer', 'Casual', 'First-Person', 'Family Friendly', 'Early Access', 'Job Simulator', 'Exploration', 'Driving', 'Immersive Sim', '3D', 'Life Sim', 'Realistic', 'Adventure', 'Snow']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']","['Single-player', 'Steam Achievements', 'Family Sharing']"
878580,,"['Gore', 'Action', 'Violent', 'Indie', 'Top-Down', 'Zombies', 'Top-Down Shooter', 'Horror', 'Pixel Graphics', '2D', 'Shooter', 'Twin Stick Shooter', 'Retro', 'Singleplayer', 'Blood', 'Controller', 'Difficult', 'Survival Horror', 'Stylized', 'Dark']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
251690,,"['Sports', 'Action', 'Indie', 'Retro', 'Remake', 'Local Multiplayer']","['Action', 'Indie', 'Sports']","['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Remote Play Together', 'Family Sharing']"
730430,,"['Adventure', 'Strategy', 'Interactive Fiction', 'Grand Strategy', 'Turn-Based Strategy', 'Political Sim', 'Strategy RPG', 'Visual Novel', 'Outbreak Sim', 'Turn-Based Tactics', '2D', 'America', 'Dark Humor', 'Diplomacy', 'Drama', 'Dystopian', 'Crime', 'Management', 'Parody', 'Politics']","['Adventure', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
355170,3.97,"['Point & Click', 'Adventure', 'Funny', 'Cult Classic', ""1990's"", 'Puzzle', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Story Rich', 'America', 'Retro', 'Classic', 'Blood', 'Pixel Graphics', 'Detective', 'LGBTQ+']",['Adventure'],"['Single-player', 'Steam Cloud', 'Family Sharing']"
253350,0.12,"['Action', 'Adventure', 'Platformer', 'Retro', 'Pixel Graphics', 'Singleplayer', 'Indie', 'Great Soundtrack', '2D', 'Fantasy']","['Action', 'Adventure']","['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
2839280,16.16,"['Adventure', 'Life Sim', 'Exploration', '3D', 'Cartoon', 'Cartoony', 'Colorful', 'Cute', 'Third Person', ""1990's"", 'Atmospheric', 'Family Friendly', 'Open World', 'Retro', 'Story Rich', 'Singleplayer']",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
1812560,12.11,"['Puzzle', 'Adventure', 'Rhythm', 'Indie', 'Funny', 'Co-op', 'Co-op Campaign', 'Singleplayer', 'Online Co-Op', 'Local Co-Op', 'Local Multiplayer', '4 Player Local', 'Multiplayer', 'Action', 'Arcade', 'Family Friendly', 'Music', 'Comedy', 'Colorful', 'Cartoony']","['Action', 'Adventure', 'Indie']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
71240,,"['Fishing', 'Simulation', 'Sports', 'Arcade', 'Singleplayer', 'Classic', 'Casual', 'Psychological Horror']","['Simulation', 'Sports']","['Single-player', 'Family Sharing']"
325520,1.49,"['Adventure', 'Casual', 'Indie', 'Point & Click', 'Puzzle', '2D', 'Funny', 'Comedy', 'Short', 'Singleplayer', 'Great Soundtrack', 'Family Friendly', 'Cute', 'Exploration']","['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
337760,,"['Strategy', 'Simulation', 'Hex Grid', 'World War II', 'Wargame', 'Turn-Based', 'Turn-Based Strategy', 'Singleplayer', 'Grand Strategy', 'Multiplayer', 'Replay Value']","['Simulation', 'Strategy']","['Single-player', 'Steam Cloud', 'Family Sharing']"
658700,5.7,"['Racing', 'Automobile Sim', 'Offroad', 'Simulation', 'Driving', 'Arcade', 'Local Multiplayer', 'Singleplayer']",['Racing'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
212410,0.79,"['Action', 'Gore', 'Violent', 'Third-Person Shooter', 'Co-op', 'Sci-fi', 'Third Person', 'Shooter', '3D Vision', 'Singleplayer']",['Action'],"['Single-player', 'Captions available', 'Valve Anti-Cheat enabled', 'Family Sharing']"
627350,,"['Adventure', 'Casual', 'Otome', 'Visual Novel', 'Violent', 'Anime', 'Mystery', 'Female Protagonist', 'Dating Sim', 'Romance']","['Adventure', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
19030,,"['Action', 'Adventure', 'Platformer', 'Side Scroller']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
58560,2.49,"['Adventure', 'Point & Click', 'Puzzle', 'Story Rich', 'Singleplayer', 'Remake', '2D', 'Comedy', 'Retro', 'Funny']",['Adventure'],"['Single-player', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']"
205810,4.21,"['Strategy', 'RPG', 'Simulation', 'Tactical', 'Turn-Based Tactics', 'Tactical RPG', 'Singleplayer']","['RPG', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Stats', 'Family Sharing']"
287371,,"['Strategy', 'World War II', 'Multiplayer', 'Singleplayer', 'RTS']",['Strategy'],"['Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Family Sharing']"
1248080,6.56,"['Action', ""Shoot 'Em Up"", 'Indie', 'Shooter', 'Cinematic', 'Bullet Hell', 'Arcade', 'Local Co-Op', 'Sci-fi', 'Top-Down Shooter', 'Space', 'Co-op', 'Co-op Campaign', 'Fantasy', 'Flight', 'Fast-Paced', '2.5D', 'Score Attack', '3D', 'Female Protagonist']","['Action', 'Indie']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
384570,5.43,"['Adventure', 'Action', 'RPG', 'Fantasy', 'Female Protagonist', 'Creature Collector', 'Singleplayer', 'FPS', 'Classic', 'Third Person', 'Great Soundtrack', 'Magic']","['Action', 'Adventure', 'RPG']","['Single-player', 'Family Sharing']"
2020030,,"['Visual Novel', 'Conversation', 'Relaxing', 'Pixel Graphics', 'Interactive Fiction', 'Atmospheric', '2D', 'Story Rich', 'Emotional', 'Casual', 'Singleplayer', 'Adventure', 'Exploration', 'Female Protagonist', 'Detective', 'Dark', 'Mystery', 'Supernatural', 'Narrative', 'Surreal']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Family Sharing']"
225000,3.69,"['Adventure', 'Action', 'Female Protagonist', 'Puzzle', 'Third Person', 'Action-Adventure', 'Classic', 'Singleplayer', 'Shooter', 'Third-Person Shooter', 'Platformer']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
455400,6.67,"['Action', 'Arcade', 'Retro', 'Casual', 'Singleplayer', 'Multiplayer', 'Pixel Graphics', 'Local Multiplayer', 'Local Co-Op', 'Classic', '4 Player Local', 'Family Friendly', 'Roguelike', 'Nudity', 'Isometric']",['Action'],"['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
